X,Y,amenity,name,name:en,cuisine,addr:street,addr:postcode,internet_access,opening_hours,addr:city,name:mk,smoking,outdoor_seating,addr:housenumber,int_name,phone,takeaway,website,wheelchair,operator,addr:country,internet_access:fee,email,name:sq,addr:city:en,addr:street:en,drive_in,addr:housename,microbrewery,organic,delivery
22.6382644,41.4372542,cafe,BU Coffee to go,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
22.6389491,41.4389263,cafe,City Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6389577,41.4389263,bar,Gala Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6390002,41.4390286,cafe,Inside Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6378848,41.4395247,cafe,Cafe 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6377556,41.4397043,cafe,PR Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6379105,41.4395826,fast_food,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.637799,41.4397692,cafe,Extreme Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6383287,41.4403734,cafe,Conept Cafe,Concept Cafe,,,,,,,Concept Cafe,,,,,,,,,,,,,,,,,,,,
22.6390517,41.4390994,cafe,Inside Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6481556,41.4327076,cafe,Кафе за носење - Стори,"Coffee To Go "" STORY """,,Младинска,2400,wlan,Mo-Su 08:00-00:00,,,,,165,,0038975313833,,,,,,,coffeetogostory@gmail.com,,,,,,,,
22.6452777,41.4378354,restaurant,Вкус,,regional,Гоце Делчев,,,,Струмица,,,,,,,,,,,,,,,,,,Вкус,,,
22.6490943,41.4385145,fast_food,Bakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6502444,41.4392415,restaurant,Luna 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6388602,41.4409617,restaurant,Salomon fud,,,,,,,,Salomon fud,,,,,,,,,,,,,,,,,,,,
22.6433683,41.4433529,restaurant,Чамовски,Chamovski,,,,,,,Чамовски,,,,,,,,,,,,,,,,,,,,
22.7549262,41.3823542,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7547196,41.3827929,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.755122,41.3830948,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8068618,41.3695675,bbq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7711548,41.3827719,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.798482,41.3790614,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.812486,41.3766989,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8123582,41.3827043,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8155652,41.3818009,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8161568,41.3816253,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.819584,41.3811426,restaurant,Ресторан СОНЦЕ - Restaurant SONCE,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.75488,41.4167113,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.705272,41.4404325,cafe,Национал,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6153456,41.5162501,restaurant,ЈаворШпед,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6113229,41.5197731,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6876979,41.1949131,drinking_water,Фердинанка,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7242971,41.180711,restaurant,Нота,,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7219422,41.1842982,restaurant,Фук Так,,fish;grill,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
22.6991213,41.2271802,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9334101,41.3949925,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9390355,41.3951875,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9686915,41.6570517,restaurant,,Klepalo,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9354984,41.7301724,restaurant,Дивине,Divine,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9422359,41.7297622,restaurant,Идила,Idila,,,,,,,,,,,Idila,,,,,,,,,,,,,,,,
22.9842612,41.7702564,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.587663,42.0179585,restaurant,Osmica,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5877841,42.0248909,restaurant,Elita,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5874645,42.0255684,bbq,Restaurant Idnina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5914449,42.0170338,restaurant,"""Kaj Govedoto"" Restaurant",,balkan;regional,,,,,,,isolated,yes,,,,yes,,,,,,,,,,,,,,no
22.5886582,42.0178835,restaurant,Shizik Restaurant,,regional;pizza;kebab;chicken,,,,,,,outside,yes,,,,yes,,,,,,,,,,,,,,yes
22.5899229,42.0195336,restaurant,"""Koko"" Restaurant",,kebab;regional;barbecue,,,,,,,outside,yes,,,,,,,,,,,,,,,,,,yes
22.5925757,42.0178073,restaurant,Zlatina,,fish;regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5892057,42.0218468,cafe,Delirium,,,,,wlan,Mo-Su 08:00-24:00,,,outside,yes,,,,,,,,,,,,,,,,,,
22.5890919,42.0225504,fast_food,Bumbarche,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5893701,42.0217484,cafe,Клиф,Cliff of Moher,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5900047,42.021859,cafe,District Lounge Bar,,,,,wlan,Mo-Su 08:00-24:00,,,outside,yes,,,,,,,,,,,,,,,,,,
22.590261,42.0228743,fast_food,Jafer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5900747,42.0229302,bar,Hawaii Lounge Bar,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,
22.5889401,42.0244107,restaurant,Шизик,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8820185,42.0113442,restaurant,Конак,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9426914,42.0062579,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8866832,42.0138371,restaurant,casa leone,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9351278,42.0189508,restaurant,Driada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8987305,41.3670383,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8992522,41.3690402,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.90042,41.3709709,restaurant,Ресторан АтлантиС Смоларски Водопат,Restaurant AtlantiS Smolare Waterfall,fish;barbecue;local;grill,Smolare,2400,wlan,Mo-Su 10:00-22:00,,Ресторан АтлантиС Смоларски Водопат,,,,,38978314212,,http://www.atlantis.mk,,Sashko Donchovski,,,manager@atlantis.com.mk,,,,,,,,
22.9007918,41.3766637,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8968221,41.3881711,restaurant,Лебедово езеро,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8808076,41.4126312,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.882079,41.4128968,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8810812,41.4130818,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8455594,41.7363868,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8383014,41.7381241,cafe,miss Stoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.85985,41.70396,restaurant,Ристово Меанче 2,Ristovo Meanche 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8645,41.69802,restaurant,Мило,Milo,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8569192,41.7060133,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8568848,41.706135,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.85717,41.70471,restaurant,Мрс,Mrs,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8570994,41.7060838,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8581787,41.7058839,restaurant,Чардак,Cardak,balkan,Страшо Пинџур,,wlan,,,Чардак,,,,,+38978465474,,http://www.cardak.mk,,,,,info@cardak.mk,,,,,,,,
22.8570737,41.7062055,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.86112,41.70425,pub,Јуовец,Juovec,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8525277,41.7103402,bar,Калипсо,Kalipso,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8869357,41.7619502,restaurant,Хотел Гогов,Hotel Gogov,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4988477,41.1373679,restaurant,Restoran Sarisa,,regional,Маршал Тито,,,,Гевгелија,,,,193,,+389 78717607,,,,,,,,,,,,,,,
22.4963093,41.1622759,restaurant,Јавор Агапи,Javor Agapi,,,,,,,,,,,Javor Agapi,,,,,,,,,,,,,,,,
22.5026472,41.1399706,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.50221,41.1407806,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5037713,41.1404895,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5047905,41.140319,cafe,Арт кафе Гевгелија,Art Kafe Gevgelija,,,,,,,Арт кафе Гевгелија,,,,,,,,,,,,,,,,,,,,
22.5015157,41.141866,restaurant,,,,,,wlan,Mo-Su 09:00-01:00,,,,,,,,,,,,,,,,,,,,,,
22.5004906,41.1429058,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5008587,41.1426925,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5034378,41.1414088,restaurant,Идила,Idila,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
22.5105141,41.1426813,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5006463,41.1458606,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5011779,41.146047,restaurant,ТДЦ-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5088216,41.1479268,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5122122,41.1439034,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5224464,41.147343,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.504514,41.1651247,restaurant,Јавор Џоко,Javor Dzhoko,,,,,,,,,,,Javor Džoko,,,,,,,,,,,,,,,,
21.472086,41.9827451,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4725098,41.9824716,restaurant,Pizza Amica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4711307,41.9830723,bar,Coffeelix,,coffee_shop,Булевар Јане Сандански,1000,,Mo-Su 09:00-00:00,,,,,,,,,,,,,,,,,,,,,,
21.470952,41.984095,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4742918,41.9793307,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4755231,41.9811549,fast_food,Royal Burger,,burger,Булевар Видое Смилевски Бато,1000,,,Skopje,,outside,,55,,,yes,,,,,,,,,,,,,,yes
21.4755669,41.9799593,bar,Игротека Be Happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.477457,41.9807959,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4728692,41.9832734,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4762981,41.9815558,bar,Игротека Чекорче,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4730837,41.986839,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4767981,41.9846972,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4730033,41.9882027,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4749784,41.9881751,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4758817,41.9894222,cafe,Кафе Мамбо,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4768613,41.9897212,cafe,Кафе Писта,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4826074,41.9788465,restaurant,Ресторан Златник,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4801551,41.9821779,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4808444,41.9837709,restaurant,Segreto Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
21.4813353,41.9832426,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4868617,41.9834046,bar,Игротека Вини Пу,Grafikaprint,,Тодор Чангов 41,1000,,Mo-Fr 09:00-18:00,,Графикапринт,,,43,,,,http://www.grafikaprint.mm,,,,,info@grafikaprint.mk,,,,,,,,
21.4798923,41.9860857,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4871492,41.9843967,restaurant,Рибен ресторан Рибар (Одисеја),,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3722969,42.0071574,cafe,Badu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3740403,42.0063483,restaurant,Aleksandrija,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3741187,42.0065185,restaurant,62,,regional,,,,,,,,,,At 62,,,,,,,,,,,,,,,,
21.8645555,42.1324603,restaurant,Fratelis,,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8626404,42.1574387,restaurant,Етно Село,Etno Village,regional,,,,,,,,,,Etno Selo,,,,,,,,,,,,,,,,
22.1898092,41.7408418,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1905697,41.744575,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1926393,41.7427284,cafe,Angel's Caffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4462291,41.7887361,drinking_water,,,,,,,,,,,,,,,,,,Терзелиска Чешма,,,,,,,,,,,
22.4235397,41.7972973,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6230389,41.8339517,restaurant,Ribnik Blatec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.624069,41.833525,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1834072,41.735007,drinking_water,Ридарска чешма,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1844523,41.7350696,drinking_water,Чешма “Св.Спас“,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1762339,41.7531208,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.4239825,41.5673231,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.44631,41.629596,restaurant,Magmar,,barbecue,,,,,,,no,no,,,,,,,,,,,,,,no,,no,,
22.455839,41.632766,bar,Diamond disco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.456789,41.633895,restaurant,Santa Maria pizza,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,
22.464019,41.63414,restaurant,Gone,,barbecue,,,no,,,,no,no,,,,yes,,yes,,,no,,,,,no,,no,no,
22.464331,41.632865,fast_food,,,burger,,,no,,,,,,,,,,,,,,no,,,,,no,,,,
22.46449,41.633496,restaurant,Sopka,,barbecue,,,no,,,,no,yes,,,,yes,,,,,no,,,,,no,,no,no,
22.4648163,41.6341662,cafe,Coffe House Downtown,,,,,wlan,,,,outside,yes,,,,,,,,,no,,,,,,,,,
22.465724,41.634656,restaurant,Vrteska,,barbecue,Самуилова,2420,no,,Radovis,,no,no,,,,no,,no,,MK,no,,,,,no,,no,no,
22.46373,41.635577,restaurant,,,barbecue,,,no,,,,no,no,,,,yes,,no,,,no,,,,,no,,no,no,
22.462943,41.636566,restaurant,Karagjoz,,barbecue,,,,,,,no,yes,,,,yes,,limited,,,,,,,,no,,no,no,
22.461848,41.637946,fast_food,Fast Food Melani,,burger,,,wlan,,,,,,,,,,,yes,,,yes,,,,,no,,,,
22.462999,41.636975,cafe,Virus,,coffee_shop,22 Октомври,2420,wlan,,Radovis,,no,yes,,,,no,,no,,MK,yes,,,,,,,,,
22.463272,41.637611,restaurant,Makedonsko Sonce,,regional,,,no,,,,no,no,,,,yes,,,,,no,,,,,no,,no,no,
22.465528,41.637782,restaurant,Lipa,,barbecue,,,no,,,,no,yes,,,,yes,,,,,no,,,,,no,,no,no,
22.4698529,41.6337176,restaurant,Restoran Shampion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.460143,41.639155,cafe,Escape,,coffee_shop,,,wlan,,,,no,yes,,,,no,,no,,,no,,,,,,,,,
22.460403,41.638283,restaurant,,,barbecue,,,no,,,,no,no,,,,yes,,,,,no,,,,,no,,no,no,
22.461401,41.638261,cafe,Ti-Amo,,coffee_shop,Коста Сусинов,2420,wlan,,Radovis,,no,yes,,,,no,,limited,,MK,yes,,,,,,,,,
22.461327,41.639065,restaurant,Beverli hils,,barbecue,,,,,,,no,no,,,,yes,,,,,,,,,,no,,no,no,
22.460188,41.639759,restaurant,Target,,italian,Ана Поцкова,2420,,,Radovis,,no,yes,,,,no,,no,,MK,,,,,,no,,no,no,
22.461378,41.640184,restaurant,Getsbi pizza,,italian,Кеј 8ми Септември,2420,,,Radovis,,no,yes,,,,yes,,no,,MK,,,,,,no,,,no,
22.460412,41.640957,restaurant,Jocker pizza,,italian,Кеј 8ми Септември,2420,wlan,,Radovis,,no,yes,,,,yes,,no,,MK,yes,,,,,no,,no,no,
22.46164,41.638201,fast_food,Grill Melani,,burger,22 октомври,2420,no,,,,,,,,,,,yes,,MK,no,,,,,no,,,,
22.462186,41.639133,restaurant,Sona,,barbecue,,,no,,,,no,yes,,,,yes,,,,,no,,,,,no,,no,no,
22.462199,41.63925,restaurant,Lastik,,barbecue,,,,,,,no,no,,,,yes,,,,,,,,,,,,no,,
22.46306,41.638767,restaurant,Maslac,,barbecue,,,no,,,,no,yes,,,,yes,,,,,no,,,,,no,,no,no,
22.46373,41.63951,restaurant,,,barbecue,,,wlan,,,,no,no,,,,yes,,,,,no,,,,,no,,no,no,
22.004638,41.4347168,restaurant,Moskva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0082761,41.434568,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0116142,41.4331716,restaurant,Aleksandrija,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0130335,41.4327641,restaurant,Buki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0117213,41.4336468,pub,Toskano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0116563,41.4341433,fast_food,Marilyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0116649,41.4348833,bar,Energi's,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0136796,41.4337258,restaurant,Makedonska Kuka,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0137691,41.4339698,fast_food,Fast Food,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0143629,41.4332378,bar,Kaj Roka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0157848,41.4345938,fast_food,Marilyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0110054,41.4362719,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0110601,41.437027,cafe,Roma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0110153,41.4372049,cafe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0104295,41.4398268,cafe,Picaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0113116,41.4358281,cafe,Лего,Lego,,Илинденска,1430,,,,Лего,,,42,,,,,,,,,,,,,,,,,
22.0131384,41.4352466,cafe,Blue Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0333387,41.397022,restaurant,Tropic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0167719,41.4343878,cafe,Light Cofee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0204395,41.4344573,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0215553,41.4347276,restaurant,Brioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0228438,41.4334495,restaurant,Винска Куќа,,regional,,,,,,,,,,Wine House,,,,,,,,,,,,,,,,
22.0187521,41.4389417,restaurant,Moneta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0096102,41.4410295,restaurant,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0111128,41.4412564,restaurant,Kico,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0115107,41.4412063,restaurant,Ramazzoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0121336,41.4411582,restaurant,Spandja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0135418,41.4407867,restaurant,Riben restorant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9409117,41.7885089,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.3059103,42.1902652,restaurant,Борче,,regional,Konopnica,,,,Крива Паланка,,,,,,,,,,,,,,,,,,с.конопница,,,
22.3089155,42.192289,restaurant,Облаче,,regional,,1330,,,Kriva Palanka,,,,,,,,,,,,,,,,,,,,,
22.3298813,42.1994853,restaurant,,Ellite Pizza,pizza,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
22.3330151,42.1999158,bar,,,burger;fish;breakfast;hotdog;ice_cream;cake;coffee_shop;balkan;chicken;fish_and_chips;diner;barbecue,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
22.3345505,42.2018022,bbq,Promes Grill,,,Свети Јоаким Осоговски,1330,,,Kriva Palanka,Промер Грил,,,,,,,,,,,,,,,,,,,,
22.3355446,42.2022003,cafe,Select Caffe,,,Joakim Osogovski,1330,wlan,Mo-Su 08:00-01:00,Kriva Palanka,,isolated,,,,,,,,,,,,,,,,,,,
22.335623,42.2026632,restaurant,Аквариум,Akvarium,,Свети Јоаким Осоговски,,wlan,24/7,,,,,,,,,,,,,,,,,,,,,,
22.3355793,42.2027771,restaurant,Restaurant Osogovec,,regional,Marshal Tito,1330,,,Kriva Palanka,ресторант осоговец,isolated,terrace,,,,yes,,,,,,,,,,,,,,no
22.3362079,42.2056104,cafe,Galerija,,,Свети Јоаким Осоговски,1330,wlan,Mo-Su 09:00-01:00,,,,,,,,,,,,,,,,,,,,,,
22.336137,42.205828,restaurant,Royal Lounge Bar,,,,,,,,Royal Lounge Bar,,,,,,,,,,,,,,,,,,,,
22.3365517,42.2058845,cafe,Fashion cafe,,,Свети Јоаким Осоговски,1330,wlan,Mo-Su 08:00-01:00,,,,,,,,,,,,,,,,,,,,,,
22.3598489,42.19038,restaurant,Vodenicata 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0980414,42.1712493,restaurant,Гого Монд,,fish,,,,,,,,,,Gogo Mond,,,,,,,,,,,,,,,,
22.1639057,42.1826707,restaurant,Park,,fish,,,,,,,,,,Парк,,,,,,,,,,,,,,,,
21.5737139,41.9973758,fast_food,Gyroland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5888229,41.9864102,restaurant,Royal Food Zlate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5798143,41.9972131,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.590491,41.9911364,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6126147,41.9953625,restaurant,Конак Јазбиње,Jazbinje House,,,,,,,Конак Јазбиње,,,,,,,,,,,,,,,,,,,,
21.4395864,41.996842,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4401224,41.9954993,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4397416,42.0012102,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4391711,42.0024656,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4451457,42.0123976,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4537864,42.0093292,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5078989,41.9932328,restaurant,Гостилница Софра,Gostilnica Sofra,,Париска Комуна,,,,,,,,,,,,,,,,,,,,,,,,,
21.5099084,41.9951884,restaurant,Пицерија Кремисимо,Picerija Kremisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.503868,41.9953026,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5093746,41.9956244,fast_food,Ketering Vkusno,,,Париска Комуна,,,,,,,,,,,,,,,,,,,,,,,,,
21.5095817,41.9956704,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5029163,42.006626,fast_food,,City Fast Food,,Јужноморавски Бригади,,,,,,,,,,,,,,,,,,,,,,,,,
21.5137772,42.027601,cafe,Лав Фонтана,Lav Fontana,coffee_shop,,,wlan,,,Лав Фонтана,,,,,,,,,,,,,,,,,,,,
22.090258,41.4843216,cafe,,Amaro,tea;cake;coffee_shop;ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2263765,41.4106825,restaurant,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2340904,41.4149646,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2435881,41.4089539,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2439153,41.4092999,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2432474,41.4098411,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2436498,41.4098049,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2452001,41.4084933,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2893311,41.4043292,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0953457,41.4895975,restaurant,Rubiko,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2867513,41.5578367,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.3171977,41.6245987,restaurant,Пилав Тепе,Pilav Tepe,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1466385,41.7581409,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6985476,42.1288686,restaurant,Restaurant Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7055087,42.1322787,bar,eliba lounge bar,eliba lounge bar,,jna,1300,wlan,24/7,,eliba lounge bar,,,1300,,,,,,,,,,,,,,,,,
21.704157,42.1373364,bar,Kumanovo,English,,Србо Томовиќ,1300,wlan,24/7,,,,,25,,+38971611422,,,,,,,adrscreen@gmail.com,,,,,,,,
21.7041267,42.1375281,bar,adra,,,Србо Томовиќ,1300,wlan,Mo-Fr,,,,,25,,+38970626464,,http://www.zamunda.net,,,,,musicbar86@gmail.com,,,,,,,,
21.6999903,42.1395687,cafe,Mocha Caffe,,,11-ти Ноември,,,,,,,,,,,,,,,,,,,,,,,,,
21.733628,42.1208566,restaurant,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7448727,42.1214792,restaurant,Terazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7181577,42.1317263,restaurant,Рим-Париз,,,,,,,,,,,,Rim-Pariz,,,,,,,,,,,,,,,,
